state,district,latitude,longitude,soil_type,ph,nitrogen,phosphorus,potassium,organic_carbon,electrical_conductivity,moisture_content,temperature,Cropping_Season,Crop,Months,Rainfall,Humidity,Solar_Radiation,Wind_Speed,Soil_Fertility_Index,Water_Holding_Capacity,Micronutrients_Zinc,Micronutrients_Iron,Micronutrients_Boron,Historical_Yield,Pest_Disease_Incidence,Irrigation_Type,Market_Price,Fertilizer_Usage,Crop_Variety,NDVI
Madhya Pradesh,Rewa,15.241214071383414,74.65326821316174,Alluvial,6.99,361.5,31.6,241.2,0.9,1.79,26.5,28.1,Zaid,Muskmelon,"3,4,5,6",19.2,70.6,20.11,10.7,High,38.5,3.34,11.24,1.47,5470.6,6.5,Sprinkler,30.69,131.2,Hara Madhu,0.387
Madhya Pradesh,Rewa,15.241214071383414,74.65326821316174,Alluvial,6.99,361.5,31.6,241.2,0.9,1.79,26.5,28.1,Zaid,Muskmelon,"3,4,5,6",19.2,70.6,20.11,10.7,High,38.5,3.34,11.24,1.47,3098.5,3.3,Sprinkler,30.69,189.3,Pusa Madhuras,0.387
Karnataka,Bengaluru,12.97,77.59,Red,6.03,341.9,30.8,211.3,0.45,1.14,36.7,22.6,Kharif,Rice,"6,7,8,9,10",36.5,79.5,15.74,5.0,High,19.0,1.55,10.93,0.48,1452.6,1.3,Drip,25.81,80.3,IR64,0.38
Karnataka,Bengaluru,12.97,77.59,Red,6.03,341.9,30.8,211.3,0.45,1.14,36.7,22.6,Kharif,Rice,"6,7,8,9,10",36.5,79.5,15.74,5.0,High,19.0,1.55,10.93,0.48,3525.2,6.0,Flood,25.81,97.0,Basmati 1121,0.38
Karnataka,Bengaluru,12.97,77.59,Red,6.03,341.9,30.8,211.3,0.45,1.14,36.7,22.6,Kharif,Rice,"6,7,8,9,10",36.5,79.5,15.74,5.0,High,19.0,1.55,10.93,0.48,4304.5,3.8,Sprinkler,25.81,179.2,Swarna,0.38
Karnataka,Bengaluru,12.97,77.59,Red,6.03,341.9,30.8,211.3,0.45,1.14,36.7,22.6,Kharif,Rice,"6,7,8,9,10",36.5,79.5,15.74,5.0,High,19.0,1.55,10.93,0.48,1036.9,4.8,Drip,25.81,291.2,MTU1010,0.38
Karnataka,Bengaluru,12.97,77.59,Red,6.03,341.9,30.8,211.3,0.45,1.14,36.7,22.6,Kharif,Maize,"6,7,8,9,10",36.5,79.5,15.74,5.0,High,19.0,1.55,10.93,0.48,2187.4,6.3,Sprinkler,23.38,299.5,HQPM1,0.38
Karnataka,Bengaluru,12.97,77.59,Red,6.03,341.9,30.8,211.3,0.45,1.14,36.7,22.6,Kharif,Maize,"6,7,8,9,10",36.5,79.5,15.74,5.0,High,19.0,1.55,10.93,0.48,3979.8,3.2,Flood,23.38,43.7,DHM117,0.38
Karnataka,Bengaluru,12.97,77.59,Red,6.03,341.9,30.8,211.3,0.45,1.14,36.7,22.6,Kharif,Maize,"6,7,8,9,10",36.5,79.5,15.74,5.0,High,19.0,1.55,10.93,0.48,5669.1,2.1,Sprinkler,23.38,180.0,Suwan-1,0.38
Karnataka,Bengaluru,12.97,77.59,Red,6.03,341.9,30.8,211.3,0.45,1.14,36.7,22.6,Kharif,Cotton,"6,7,8,9,10",36.5,79.5,15.74,5.0,High,19.0,1.55,10.93,0.48,4456.4,3.1,Drip,46.0,132.3,Bunny Bt,0.38
Karnataka,Bengaluru,12.97,77.59,Red,6.03,341.9,30.8,211.3,0.45,1.14,36.7,22.6,Kharif,Cotton,"6,7,8,9,10",36.5,79.5,15.74,5.0,High,19.0,1.55,10.93,0.48,2988.8,7.0,Rainfed,46.0,283.7,RCH 134,0.38
Karnataka,Bengaluru,12.97,77.59,Red,6.03,341.9,30.8,211.3,0.45,1.14,36.7,22.6,Kharif,Cotton,"6,7,8,9,10",36.5,79.5,15.74,5.0,High,19.0,1.55,10.93,0.48,2715.2,8.8,Drip,46.0,171.5,LRA 5166,0.38
Karnataka,Bengaluru,12.97,77.59,Red,6.03,341.9,30.8,211.3,0.45,1.14,36.7,22.6,Kharif,Soybean,"6,7,8,9,10",36.5,79.5,15.74,5.0,High,19.0,1.55,10.93,0.48,1694.9,2.9,Sprinkler,41.0,116.7,JS-335,0.38
Karnataka,Bengaluru,12.97,77.59,Red,6.03,341.9,30.8,211.3,0.45,1.14,36.7,22.6,Kharif,Soybean,"6,7,8,9,10",36.5,79.5,15.74,5.0,High,19.0,1.55,10.93,0.48,2794.9,3.8,Flood,41.0,68.0,MAUS-2,0.38
Karnataka,Bengaluru,12.97,77.59,Red,6.03,341.9,30.8,211.3,0.45,1.14,36.7,22.6,Kharif,Groundnut,"6,7,8,9,10",36.5,79.5,15.74,5.0,High,19.0,1.55,10.93,0.48,5716.1,4.9,Drip,23.4,42.9,TMV7,0.38
Karnataka,Bengaluru,12.97,77.59,Red,6.03,341.9,30.8,211.3,0.45,1.14,36.7,22.6,Kharif,Groundnut,"6,7,8,9,10",36.5,79.5,15.74,5.0,High,19.0,1.55,10.93,0.48,3256.2,4.0,Drip,23.4,294.5,JL24,0.38
Karnataka,Bengaluru,12.97,77.59,Red,6.03,341.9,30.8,211.3,0.45,1.14,36.7,22.6,Rabi,Wheat,"10,11,12,1,2,3,4",36.5,79.5,15.74,5.0,High,19.0,1.55,10.93,0.48,4962.9,3.2,Flood,16.51,254.7,HD2967,0.38
Karnataka,Bengaluru,12.97,77.59,Red,6.03,341.9,30.8,211.3,0.45,1.14,36.7,22.6,Rabi,Wheat,"10,11,12,1,2,3,4",36.5,79.5,15.74,5.0,High,19.0,1.55,10.93,0.48,5231.4,9.5,Flood,16.51,253.9,PBW343,0.38
Karnataka,Bengaluru,12.97,77.59,Red,6.03,341.9,30.8,211.3,0.45,1.14,36.7,22.6,Rabi,Wheat,"10,11,12,1,2,3,4",36.5,79.5,15.74,5.0,High,19.0,1.55,10.93,0.48,2847.5,6.9,Rainfed,16.51,245.7,Lok1,0.38
Karnataka,Bengaluru,12.97,77.59,Red,6.03,341.9,30.8,211.3,0.45,1.14,36.7,22.6,Rabi,Barley,"10,11,12,1,2,3,4",36.5,79.5,15.74,5.0,High,19.0,1.55,10.93,0.48,2898.6,6.4,Drip,28.18,72.8,RD2503,0.38
Karnataka,Bengaluru,12.97,77.59,Red,6.03,341.9,30.8,211.3,0.45,1.14,36.7,22.6,Rabi,Barley,"10,11,12,1,2,3,4",36.5,79.5,15.74,5.0,High,19.0,1.55,10.93,0.48,5503.9,6.8,Sprinkler,28.18,97.3,RD2552,0.38
Karnataka,Bengaluru,12.97,77.59,Red,6.03,341.9,30.8,211.3,0.45,1.14,36.7,22.6,Rabi,Mustard,"10,11,12,1,2,3,4",36.5,79.5,15.74,5.0,High,19.0,1.55,10.93,0.48,2171.8,9.9,Drip,30.19,46.1,Pusa Bold,0.38
Karnataka,Bengaluru,12.97,77.59,Red,6.03,341.9,30.8,211.3,0.45,1.14,36.7,22.6,Rabi,Mustard,"10,11,12,1,2,3,4",36.5,79.5,15.74,5.0,High,19.0,1.55,10.93,0.48,2863.2,6.6,Sprinkler,30.19,91.1,Varuna,0.38
Karnataka,Bengaluru,12.97,77.59,Red,6.03,341.9,30.8,211.3,0.45,1.14,36.7,22.6,Rabi,Gram,"10,11,12,1,2,3,4",36.5,79.5,15.74,5.0,High,19.0,1.55,10.93,0.48,4113.1,9.4,Drip,6000.0,106.2,JG11,0.38
Karnataka,Bengaluru,12.97,77.59,Red,6.03,341.9,30.8,211.3,0.45,1.14,36.7,22.6,Rabi,Gram,"10,11,12,1,2,3,4",36.5,79.5,15.74,5.0,High,19.0,1.55,10.93,0.48,1830.3,2.9,Drip,6000.0,174.7,JG14,0.38
Karnataka,Bengaluru,12.97,77.59,Red,6.03,341.9,30.8,211.3,0.45,1.14,36.7,22.6,Rabi,Lentils,"10,11,12,1,2,3,4",36.5,79.5,15.74,5.0,High,19.0,1.55,10.93,0.48,4088.2,9.9,Sprinkler,28.94,254.6,PL406,0.38
Karnataka,Bengaluru,12.97,77.59,Red,6.03,341.9,30.8,211.3,0.45,1.14,36.7,22.6,Rabi,Lentils,"10,11,12,1,2,3,4",36.5,79.5,15.74,5.0,High,19.0,1.55,10.93,0.48,1440.9,10.0,Sprinkler,28.94,125.9,DPL62,0.38
Karnataka,Bengaluru,12.97,77.59,Red,6.03,341.9,30.8,211.3,0.45,1.14,36.7,22.6,Zaid,Watermelon,"3,4,5,6",36.5,79.5,15.74,5.0,High,19.0,1.55,10.93,0.48,4691.8,8.6,Sprinkler,30.33,75.6,Sugar Baby,0.38
Karnataka,Bengaluru,12.97,77.59,Red,6.03,341.9,30.8,211.3,0.45,1.14,36.7,22.6,Zaid,Watermelon,"3,4,5,6",36.5,79.5,15.74,5.0,High,19.0,1.55,10.93,0.48,4114.5,1.3,Sprinkler,30.33,40.4,Arka Manik,0.38
Karnataka,Bengaluru,12.97,77.59,Red,6.03,341.9,30.8,211.3,0.45,1.14,36.7,22.6,Zaid,Sunflower,"3,4,5,6",36.5,79.5,15.74,5.0,High,19.0,1.55,10.93,0.48,2631.3,4.2,Drip,25.22,61.6,TNAUSUF7,0.38
Karnataka,Bengaluru,12.97,77.59,Red,6.03,341.9,30.8,211.3,0.45,1.14,36.7,22.6,Zaid,Sunflower,"3,4,5,6",36.5,79.5,15.74,5.0,High,19.0,1.55,10.93,0.48,2233.7,3.2,Drip,25.22,49.7,PSH1967,0.38
Karnataka,Bengaluru,12.97,77.59,Red,6.03,341.9,30.8,211.3,0.45,1.14,36.7,22.6,Zaid,Cucumber,"3,4,5,6",36.5,79.5,15.74,5.0,High,19.0,1.55,10.93,0.48,5111.2,1.1,Drip,22.77,120.3,Pusa Sanyog,0.38
Karnataka,Bengaluru,12.97,77.59,Red,6.03,341.9,30.8,211.3,0.45,1.14,36.7,22.6,Zaid,Cucumber,"3,4,5,6",36.5,79.5,15.74,5.0,High,19.0,1.55,10.93,0.48,4128.8,5.5,Rainfed,22.77,116.4,Swarn Ageti,0.38
Karnataka,Bengaluru,12.97,77.59,Red,6.03,341.9,30.8,211.3,0.45,1.14,36.7,22.6,Zaid,Pumpkin,"3,4,5,6",36.5,79.5,15.74,5.0,High,19.0,1.55,10.93,0.48,4466.1,6.2,Sprinkler,1200.0,136.7,Arka Chandan,0.38
Karnataka,Bengaluru,12.97,77.59,Red,6.03,341.9,30.8,211.3,0.45,1.14,36.7,22.6,Zaid,Pumpkin,"3,4,5,6",36.5,79.5,15.74,5.0,High,19.0,1.55,10.93,0.48,3444.9,5.8,Sprinkler,1200.0,276.7,Pusa Vishwas,0.38
Karnataka,Bengaluru,12.97,77.59,Red,6.03,341.9,30.8,211.3,0.45,1.14,36.7,22.6,Zaid,Muskmelon,"3,4,5,6",36.5,79.5,15.74,5.0,High,19.0,1.55,10.93,0.48,3033.9,2.1,Rainfed,23.58,75.5,Hara Madhu,0.38
Karnataka,Bengaluru,12.97,77.59,Red,6.03,341.9,30.8,211.3,0.45,1.14,36.7,22.6,Zaid,Muskmelon,"3,4,5,6",36.5,79.5,15.74,5.0,High,19.0,1.55,10.93,0.48,2315.8,3.4,Drip,23.58,160.9,Pusa Madhuras,0.38
Karnataka,Mysuru,12.31,76.65,Laterite,7.45,356.2,19.5,224.3,0.65,0.84,35.1,25.5,Kharif,Rice,"6,7,8,9,10",5.8,56.8,22.37,3.0,Medium,19.3,2.12,5.01,1.07,5911.7,8.8,Rainfed,26.72,122.5,IR64,0.385
Karnataka,Mysuru,12.31,76.65,Laterite,7.45,356.2,19.5,224.3,0.65,0.84,35.1,25.5,Kharif,Rice,"6,7,8,9,10",5.8,56.8,22.37,3.0,Medium,19.3,2.12,5.01,1.07,3777.4,4.9,Drip,26.72,64.0,Basmati 1121,0.385
Karnataka,Mysuru,12.31,76.65,Laterite,7.45,356.2,19.5,224.3,0.65,0.84,35.1,25.5,Kharif,Rice,"6,7,8,9,10",5.8,56.8,22.37,3.0,Medium,19.3,2.12,5.01,1.07,2245.8,6.9,Rainfed,26.72,86.1,Swarna,0.385
Karnataka,Mysuru,12.31,76.65,Laterite,7.45,356.2,19.5,224.3,0.65,0.84,35.1,25.5,Kharif,Rice,"6,7,8,9,10",5.8,56.8,22.37,3.0,Medium,19.3,2.12,5.01,1.07,5001.2,6.0,Sprinkler,26.72,256.7,MTU1010,0.385
Karnataka,Mysuru,12.31,76.65,Laterite,7.45,356.2,19.5,224.3,0.65,0.84,35.1,25.5,Kharif,Maize,"6,7,8,9,10",5.8,56.8,22.37,3.0,Medium,19.3,2.12,5.01,1.07,4729.2,9.0,Sprinkler,15.94,165.6,HQPM1,0.385
Karnataka,Mysuru,12.31,76.65,Laterite,7.45,356.2,19.5,224.3,0.65,0.84,35.1,25.5,Kharif,Maize,"6,7,8,9,10",5.8,56.8,22.37,3.0,Medium,19.3,2.12,5.01,1.07,5702.3,6.3,Flood,15.94,245.9,DHM117,0.385
Karnataka,Mysuru,12.31,76.65,Laterite,7.45,356.2,19.5,224.3,0.65,0.84,35.1,25.5,Kharif,Maize,"6,7,8,9,10",5.8,56.8,22.37,3.0,Medium,19.3,2.12,5.01,1.07,1031.1,1.5,Sprinkler,15.94,96.9,Suwan-1,0.385
Karnataka,Mysuru,12.31,76.65,Laterite,7.45,356.2,19.5,224.3,0.65,0.84,35.1,25.5,Kharif,Cotton,"6,7,8,9,10",5.8,56.8,22.37,3.0,Medium,19.3,2.12,5.01,1.07,2886.7,8.7,Rainfed,69.16,87.6,Bunny Bt,0.385
Karnataka,Mysuru,12.31,76.65,Laterite,7.45,356.2,19.5,224.3,0.65,0.84,35.1,25.5,Kharif,Cotton,"6,7,8,9,10",5.8,56.8,22.37,3.0,Medium,19.3,2.12,5.01,1.07,1279.0,8.0,Sprinkler,69.16,126.9,RCH 134,0.385
Karnataka,Mysuru,12.31,76.65,Laterite,7.45,356.2,19.5,224.3,0.65,0.84,35.1,25.5,Kharif,Cotton,"6,7,8,9,10",5.8,56.8,22.37,3.0,Medium,19.3,2.12,5.01,1.07,4456.3,1.2,Flood,69.16,118.9,LRA 5166,0.385
Karnataka,Mysuru,12.31,76.65,Laterite,7.45,356.2,19.5,224.3,0.65,0.84,35.1,25.5,Kharif,Soybean,"6,7,8,9,10",5.8,56.8,22.37,3.0,Medium,19.3,2.12,5.01,1.07,5153.4,6.4,Sprinkler,42.77,195.5,JS-335,0.385
Karnataka,Mysuru,12.31,76.65,Laterite,7.45,356.2,19.5,224.3,0.65,0.84,35.1,25.5,Kharif,Soybean,"6,7,8,9,10",5.8,56.8,22.37,3.0,Medium,19.3,2.12,5.01,1.07,3797.1,1.1,Flood,42.77,43.4,MAUS-2,0.385
Karnataka,Mysuru,12.31,76.65,Laterite,7.45,356.2,19.5,224.3,0.65,0.84,35.1,25.5,Kharif,Groundnut,"6,7,8,9,10",5.8,56.8,22.37,3.0,Medium,19.3,2.12,5.01,1.07,2945.2,1.3,Sprinkler,23.38,247.3,TMV7,0.385
Karnataka,Mysuru,12.31,76.65,Laterite,7.45,356.2,19.5,224.3,0.65,0.84,35.1,25.5,Kharif,Groundnut,"6,7,8,9,10",5.8,56.8,22.37,3.0,Medium,19.3,2.12,5.01,1.07,4290.4,4.7,Rainfed,23.38,261.8,JL24,0.385
Karnataka,Mysuru,12.31,76.65,Laterite,7.45,356.2,19.5,224.3,0.65,0.84,35.1,25.5,Rabi,Wheat,"10,11,12,1,2,3,4",5.8,56.8,22.37,3.0,Medium,19.3,2.12,5.01,1.07,1810.1,1.7,Rainfed,22.45,127.2,HD2967,0.385
Karnataka,Mysuru,12.31,76.65,Laterite,7.45,356.2,19.5,224.3,0.65,0.84,35.1,25.5,Rabi,Wheat,"10,11,12,1,2,3,4",5.8,56.8,22.37,3.0,Medium,19.3,2.12,5.01,1.07,3085.5,1.5,Rainfed,22.45,287.0,PBW343,0.385
Karnataka,Mysuru,12.31,76.65,Laterite,7.45,356.2,19.5,224.3,0.65,0.84,35.1,25.5,Rabi,Wheat,"10,11,12,1,2,3,4",5.8,56.8,22.37,3.0,Medium,19.3,2.12,5.01,1.07,5342.1,2.7,Rainfed,22.45,148.9,Lok1,0.385
Karnataka,Mysuru,12.31,76.65,Laterite,7.45,356.2,19.5,224.3,0.65,0.84,35.1,25.5,Rabi,Barley,"10,11,12,1,2,3,4",5.8,56.8,22.37,3.0,Medium,19.3,2.12,5.01,1.07,3350.7,9.3,Flood,30.99,251.8,RD2503,0.385
Karnataka,Mysuru,12.31,76.65,Laterite,7.45,356.2,19.5,224.3,0.65,0.84,35.1,25.5,Rabi,Barley,"10,11,12,1,2,3,4",5.8,56.8,22.37,3.0,Medium,19.3,2.12,5.01,1.07,4189.2,4.7,Flood,30.99,163.9,RD2552,0.385
Karnataka,Mysuru,12.31,76.65,Laterite,7.45,356.2,19.5,224.3,0.65,0.84,35.1,25.5,Rabi,Mustard,"10,11,12,1,2,3,4",5.8,56.8,22.37,3.0,Medium,19.3,2.12,5.01,1.07,4307.6,5.4,Drip,32.12,192.3,Pusa Bold,0.385
Karnataka,Mysuru,12.31,76.65,Laterite,7.45,356.2,19.5,224.3,0.65,0.84,35.1,25.5,Rabi,Mustard,"10,11,12,1,2,3,4",5.8,56.8,22.37,3.0,Medium,19.3,2.12,5.01,1.07,5127.8,3.4,Flood,32.12,45.9,Varuna,0.385
Karnataka,Mysuru,12.31,76.65,Laterite,7.45,356.2,19.5,224.3,0.65,0.84,35.1,25.5,Rabi,Gram,"10,11,12,1,2,3,4",5.8,56.8,22.37,3.0,Medium,19.3,2.12,5.01,1.07,1022.3,4.0,Sprinkler,6000.0,230.2,JG11,0.385
Karnataka,Mysuru,12.31,76.65,Laterite,7.45,356.2,19.5,224.3,0.65,0.84,35.1,25.5,Rabi,Gram,"10,11,12,1,2,3,4",5.8,56.8,22.37,3.0,Medium,19.3,2.12,5.01,1.07,3152.2,5.8,Rainfed,6000.0,209.2,JG14,0.385
Karnataka,Mysuru,12.31,76.65,Laterite,7.45,356.2,19.5,224.3,0.65,0.84,35.1,25.5,Rabi,Lentils,"10,11,12,1,2,3,4",5.8,56.8,22.37,3.0,Medium,19.3,2.12,5.01,1.07,5475.9,7.3,Drip,21.88,200.8,PL406,0.385
Karnataka,Mysuru,12.31,76.65,Laterite,7.45,356.2,19.5,224.3,0.65,0.84,35.1,25.5,Rabi,Lentils,"10,11,12,1,2,3,4",5.8,56.8,22.37,3.0,Medium,19.3,2.12,5.01,1.07,4062.5,6.4,Drip,21.88,236.6,DPL62,0.385
Karnataka,Mysuru,12.31,76.65,Laterite,7.45,356.2,19.5,224.3,0.65,0.84,35.1,25.5,Zaid,Watermelon,"3,4,5,6",5.8,56.8,22.37,3.0,Medium,19.3,2.12,5.01,1.07,2558.3,8.4,Flood,25.6,258.3,Sugar Baby,0.385
Karnataka,Mysuru,12.31,76.65,Laterite,7.45,356.2,19.5,224.3,0.65,0.84,35.1,25.5,Zaid,Watermelon,"3,4,5,6",5.8,56.8,22.37,3.0,Medium,19.3,2.12,5.01,1.07,3703.0,4.6,Flood,25.6,164.1,Arka Manik,0.385
Karnataka,Mysuru,12.31,76.65,Laterite,7.45,356.2,19.5,224.3,0.65,0.84,35.1,25.5,Zaid,Sunflower,"3,4,5,6",5.8,56.8,22.37,3.0,Medium,19.3,2.12,5.01,1.07,2879.3,4.5,Sprinkler,20.25,224.3,TNAUSUF7,0.385
Karnataka,Mysuru,12.31,76.65,Laterite,7.45,356.2,19.5,224.3,0.65,0.84,35.1,25.5,Zaid,Sunflower,"3,4,5,6",5.8,56.8,22.37,3.0,Medium,19.3,2.12,5.01,1.07,2301.2,6.2,Sprinkler,20.25,110.2,PSH1967,0.385
Karnataka,Mysuru,12.31,76.65,Laterite,7.45,356.2,19.5,224.3,0.65,0.84,35.1,25.5,Zaid,Cucumber,"3,4,5,6",5.8,56.8,22.37,3.0,Medium,19.3,2.12,5.01,1.07,4804.8,5.7,Flood,21.83,90.2,Pusa Sanyog,0.385
Karnataka,Mysuru,12.31,76.65,Laterite,7.45,356.2,19.5,224.3,0.65,0.84,35.1,25.5,Zaid,Cucumber,"3,4,5,6",5.8,56.8,22.37,3.0,Medium,19.3,2.12,5.01,1.07,4231.2,5.7,Drip,21.83,107.5,Swarn Ageti,0.385
Karnataka,Mysuru,12.31,76.65,Laterite,7.45,356.2,19.5,224.3,0.65,0.84,35.1,25.5,Zaid,Pumpkin,"3,4,5,6",5.8,56.8,22.37,3.0,Medium,19.3,2.12,5.01,1.07,4745.1,9.0,Rainfed,1200.0,170.2,Arka Chandan,0.385
Karnataka,Mysuru,12.31,76.65,Laterite,7.45,356.2,19.5,224.3,0.65,0.84,35.1,25.5,Zaid,Pumpkin,"3,4,5,6",5.8,56.8,22.37,3.0,Medium,19.3,2.12,5.01,1.07,4162.2,6.0,Flood,1200.0,163.9,Pusa Vishwas,0.385
Karnataka,Mysuru,12.31,76.65,Laterite,7.45,356.2,19.5,224.3,0.65,0.84,35.1,25.5,Zaid,Muskmelon,"3,4,5,6",5.8,56.8,22.37,3.0,Medium,19.3,2.12,5.01,1.07,5780.1,6.9,Drip,24.76,52.5,Hara Madhu,0.385
Karnataka,Mysuru,12.31,76.65,Laterite,7.45,356.2,19.5,224.3,0.65,0.84,35.1,25.5,Zaid,Muskmelon,"3,4,5,6",5.8,56.8,22.37,3.0,Medium,19.3,2.12,5.01,1.07,4537.9,8.0,Sprinkler,24.76,105.0,Pusa Madhuras,0.385
Karnataka,Mangaluru,12.87,74.84,Sandy,7.11,264.8,34.2,248.4,0.38,1.13,13.8,19.3,Kharif,Rice,"6,7,8,9,10",24.7,73.0,12.46,2.9,High,31.7,3.24,4.46,0.56,2663.8,4.1,Drip,21.05,279.4,IR64,0.78
Karnataka,Mangaluru,12.87,74.84,Sandy,7.11,264.8,34.2,248.4,0.38,1.13,13.8,19.3,Kharif,Rice,"6,7,8,9,10",24.7,73.0,12.46,2.9,High,31.7,3.24,4.46,0.56,4482.1,1.5,Rainfed,21.05,263.3,Basmati 1121,0.78
Karnataka,Mangaluru,12.87,74.84,Sandy,7.11,264.8,34.2,248.4,0.38,1.13,13.8,19.3,Kharif,Rice,"6,7,8,9,10",24.7,73.0,12.46,2.9,High,31.7,3.24,4.46,0.56,1554.9,7.5,Sprinkler,21.05,129.3,Swarna,0.78
Karnataka,Mangaluru,12.87,74.84,Sandy,7.11,264.8,34.2,248.4,0.38,1.13,13.8,19.3,Kharif,Rice,"6,7,8,9,10",24.7,73.0,12.46,2.9,High,31.7,3.24,4.46,0.56,3152.7,4.9,Rainfed,21.05,63.4,MTU1010,0.78
Karnataka,Mangaluru,12.87,74.84,Sandy,7.11,264.8,34.2,248.4,0.38,1.13,13.8,19.3,Kharif,Maize,"6,7,8,9,10",24.7,73.0,12.46,2.9,High,31.7,3.24,4.46,0.56,1219.9,5.2,Drip,15.9,280.8,HQPM1,0.78
Karnataka,Mangaluru,12.87,74.84,Sandy,7.11,264.8,34.2,248.4,0.38,1.13,13.8,19.3,Kharif,Maize,"6,7,8,9,10",24.7,73.0,12.46,2.9,High,31.7,3.24,4.46,0.56,2639.6,7.9,Flood,15.9,69.7,DHM117,0.78
Karnataka,Mangaluru,12.87,74.84,Sandy,7.11,264.8,34.2,248.4,0.38,1.13,13.8,19.3,Kharif,Maize,"6,7,8,9,10",24.7,73.0,12.46,2.9,High,31.7,3.24,4.46,0.56,2297.2,8.1,Drip,15.9,208.5,Suwan-1,0.78
Karnataka,Mangaluru,12.87,74.84,Sandy,7.11,264.8,34.2,248.4,0.38,1.13,13.8,19.3,Kharif,Cotton,"6,7,8,9,10",24.7,73.0,12.46,2.9,High,31.7,3.24,4.46,0.56,2159.1,8.5,Flood,66.48,79.7,Bunny Bt,0.78
Karnataka,Mangaluru,12.87,74.84,Sandy,7.11,264.8,34.2,248.4,0.38,1.13,13.8,19.3,Kharif,Cotton,"6,7,8,9,10",24.7,73.0,12.46,2.9,High,31.7,3.24,4.46,0.56,5465.5,9.6,Flood,66.48,183.5,RCH 134,0.78
Karnataka,Mangaluru,12.87,74.84,Sandy,7.11,264.8,34.2,248.4,0.38,1.13,13.8,19.3,Kharif,Cotton,"6,7,8,9,10",24.7,73.0,12.46,2.9,High,31.7,3.24,4.46,0.56,5260.0,6.4,Rainfed,66.48,82.6,LRA 5166,0.78
Karnataka,Mangaluru,12.87,74.84,Sandy,7.11,264.8,34.2,248.4,0.38,1.13,13.8,19.3,Kharif,Soybean,"6,7,8,9,10",24.7,73.0,12.46,2.9,High,31.7,3.24,4.46,0.56,3433.7,3.8,Flood,41.26,231.4,JS-335,0.78
Karnataka,Mangaluru,12.87,74.84,Sandy,7.11,264.8,34.2,248.4,0.38,1.13,13.8,19.3,Kharif,Soybean,"6,7,8,9,10",24.7,73.0,12.46,2.9,High,31.7,3.24,4.46,0.56,1422.7,4.1,Drip,41.26,249.2,MAUS-2,0.78
Karnataka,Mangaluru,12.87,74.84,Sandy,7.11,264.8,34.2,248.4,0.38,1.13,13.8,19.3,Kharif,Groundnut,"6,7,8,9,10",24.7,73.0,12.46,2.9,High,31.7,3.24,4.46,0.56,2532.2,5.0,Sprinkler,24.33,47.2,TMV7,0.78
Karnataka,Mangaluru,12.87,74.84,Sandy,7.11,264.8,34.2,248.4,0.38,1.13,13.8,19.3,Kharif,Groundnut,"6,7,8,9,10",24.7,73.0,12.46,2.9,High,31.7,3.24,4.46,0.56,1537.4,9.0,Sprinkler,24.33,132.3,JL24,0.78
Karnataka,Mangaluru,12.87,74.84,Sandy,7.11,264.8,34.2,248.4,0.38,1.13,13.8,19.3,Rabi,Wheat,"10,11,12,1,2,3,4",24.7,73.0,12.46,2.9,High,31.7,3.24,4.46,0.56,1544.6,6.0,Rainfed,23.17,91.5,HD2967,0.78
Karnataka,Mangaluru,12.87,74.84,Sandy,7.11,264.8,34.2,248.4,0.38,1.13,13.8,19.3,Rabi,Wheat,"10,11,12,1,2,3,4",24.7,73.0,12.46,2.9,High,31.7,3.24,4.46,0.56,3986.8,9.1,Sprinkler,23.17,232.7,PBW343,0.78
Karnataka,Mangaluru,12.87,74.84,Sandy,7.11,264.8,34.2,248.4,0.38,1.13,13.8,19.3,Rabi,Wheat,"10,11,12,1,2,3,4",24.7,73.0,12.46,2.9,High,31.7,3.24,4.46,0.56,5299.3,2.4,Flood,23.17,277.9,Lok1,0.78
Karnataka,Mangaluru,12.87,74.84,Sandy,7.11,264.8,34.2,248.4,0.38,1.13,13.8,19.3,Rabi,Barley,"10,11,12,1,2,3,4",24.7,73.0,12.46,2.9,High,31.7,3.24,4.46,0.56,2216.4,4.8,Sprinkler,23.11,105.0,RD2503,0.78
Karnataka,Mangaluru,12.87,74.84,Sandy,7.11,264.8,34.2,248.4,0.38,1.13,13.8,19.3,Rabi,Barley,"10,11,12,1,2,3,4",24.7,73.0,12.46,2.9,High,31.7,3.24,4.46,0.56,3064.9,3.8,Flood,23.11,227.6,RD2552,0.78
Karnataka,Mangaluru,12.87,74.84,Sandy,7.11,264.8,34.2,248.4,0.38,1.13,13.8,19.3,Rabi,Mustard,"10,11,12,1,2,3,4",24.7,73.0,12.46,2.9,High,31.7,3.24,4.46,0.56,2829.6,3.4,Sprinkler,27.83,66.2,Pusa Bold,0.78
Karnataka,Mangaluru,12.87,74.84,Sandy,7.11,264.8,34.2,248.4,0.38,1.13,13.8,19.3,Rabi,Mustard,"10,11,12,1,2,3,4",24.7,73.0,12.46,2.9,High,31.7,3.24,4.46,0.56,1446.4,2.2,Flood,27.83,116.1,Varuna,0.78
Karnataka,Mangaluru,12.87,74.84,Sandy,7.11,264.8,34.2,248.4,0.38,1.13,13.8,19.3,Rabi,Gram,"10,11,12,1,2,3,4",24.7,73.0,12.46,2.9,High,31.7,3.24,4.46,0.56,1955.8,7.1,Sprinkler,6000.0,132.6,JG11,0.78
